name,category,type,explicit,count
pink_fire,context,Effect,false,677
paper_texture,context,Effect,false,676
scanlines,context,Effect,false,673
lace_background,context,Color,false,666
fume,context,Effect,false,662
russia,context,Other,false,662
koinobori,context,Other,false,657
baseball_stadium,context,Other,false,656
on_water,context,Nature,false,654
riverbank,context,Nature,false,652
tall_grass,context,Nature,false,648
cel_shading,context,Effect,false,646
against_window,context,Indoor,false,645
round_border,context,Other,false,642
greenhouse,context,Indoor,false,637
yatai,context,Other,false,635
red_sun,context,Sky,false,634
clothes_on_floor,context,Indoor,false,633
racetrack,context,Other,false,632
tunnel,context,Other,false,627
inseki,context,Sky,false,624
traffic,context,Other,false,624
crucifixion,context,Other,false,624
tile_roof,context,Other,false,617
dome,context,Other,false,617
fiery_background,context,Effect,false,616
rhythmic_gymnastics,context,Other,false,615
bubble_background,context,Color,false,614
falling_flower,context,Nature,false,612
dirt_road,context,Other,false,610
on_crescent,context,Sky,false,609
bakery,context,Indoor,false,600
battlefield,context,Other,false,600
canal,context,Nature,false,597
sketch_background,context,Color,false,596
anemo_symbol_(genshin_impact),context,Other,false,595
camping,context,Nature,false,594
bubble_bath,context,Indoor,false,594
stone_walkway,context,Other,false,593
underground,context,Other,false,590
kindergarten,context,Indoor,false,589
sports_festival,context,Other,false,587
battle_damage,context,Effect,false,585
coral_reef,context,Nature,false,584
fading_border,context,Effect,false,582
crater,context,Nature,false,581
ukiyo-e,context,Effect,false,578
invisible_floor,context,Effect,false,575
on_innertube,context,Nature,false,571
in_bowl,context,Other,false,568
field_of_blades,context,Other,false,567
on_boat,context,Nature,false,566
flower_bed,context,Nature,false,556
multicolored_sky,context,Sky,false,553
entrance,context,Other,false,552
tennis_court,context,Other,false,550
transparent_border,context,Other,false,548
against_fence,context,Other,false,547
underlighting,context,Effect,false,544
naked_paint,context,Other,false,542
food-themed_background,context,Color,false,540
cave_interior,context,Indoor,false,537
glass_writing,context,Effect,false,534
see-through_curtains,context,Indoor,false,531
food_on_clothes,context,Other,false,528
in_orbit,context,Sky,false,527
broken_wall,context,Other,false,525
on_stairs,context,Other,false,525
crack_of_light,context,Effect,false,524
tokyo_big_sight,context,Other,false,524
market,context,Other,false,518
witch's_labyrinth,context,Other,false,517
after_battle,context,Other,false,517
subway,context,Other,false,516
supermarket,context,Indoor,false,515
roller_coaster,context,Other,false,515
star_trail,context,Sky,false,515
historical_event,context,Other,false,515
mexico,context,Other,false,514
italy,context,Other,false,511
harbor,context,Other,false,506
wetland,context,Nature,false,505
factory,context,Other,false,504
hotel_room,context,Indoor,false,499
in_bag,context,Other,false,498
love_hotel,context,Indoor,false,497
france,context,Other,false,496
empty_pool,context,Other,false,495
flood,context,Nature,false,493
farm,context,Nature,false,493
overhead_line,context,Other,false,492
