name,category,type,explicit,count
tucking_hair,action,gesture,false,4828
hair_tie_in_mouth,action,gesture,false,4825
afloat,action,pose,false,4820
foot_up,action,pose,false,4817
lineup,action,pose,false,4814
holding_basket,action,contact_self,false,4805
finger_on_trigger,action,gesture,false,4799
arm_around_neck,action,contact_others,false,4781
finger_to_cheek,action,gesture,false,4764
hand_over_own_mouth,action,gesture,false,4749
holding_smoking_pipe,action,contact_self,false,4745
penis_grab,action,contact_others,true,4729
hand_on_another's_waist,action,contact_others,false,4727
hair_flowing_over,action,gesture,false,4701
holding_hammer,action,contact_self,false,4692
holding_underwear,action,contact_self,false,4672
clothes_in_mouth,action,gesture,false,4657
aiming_at_viewer,action,gesture,false,4645
holding_paintbrush,action,contact_self,false,4643
looking_at_phone,action,gaze,false,4630
throwing,action,gesture,false,4618
hand_on_another's_hip,action,contact_others,false,4587
you_gonna_get_raped,action,contact_others,true,4586
exercising,action,pose,false,4575
holding_cat,action,contact_self,false,4548
adjusting_swimsuit,action,gesture,false,4517
hiding,action,pose,false,4498
on_shoulder,action,pose,false,4471
writing,action,other,false,4468
ejaculating_while_penetrated,action,contact_others,true,4437
looking_over_eyewear,action,gaze,false,4427
twitching,action,gesture,false,4411
food_on_head,action,contact_self,false,4393
driving,action,pose,false,4385
twirling_hair,action,gesture,false,4377
grinding,action,pose,false,4360
holding_arrow,action,contact_self,false,4296
hand_grab,action,contact_others,false,4287
spill,action,other,false,4283
head_grab,action,contact_others,false,4268
holding_sheath,action,contact_self,false,4263
wide_spread_legs,action,pose,true,4240
after_kiss,action,pose,false,4203
leg_lock,action,pose,false,4194
holding_sign,action,contact_self,false,4177
peeing_self,action,other,true,4175
frogtie,action,contact_others,true,4172
finger_in_another's_mouth,action,contact_others,true,4167
petting,action,contact_others,false,4159
arm_held_back,action,contact_others,false,4143
lifting_another's_clothes,action,gesture,false,4143
holding_baseball_bat,action,contact_self,false,4121
holding_clipboard,action,contact_self,false,4118
strangling,action,contact_others,false,4110
praying,action,gesture,false,4106
hugging_doll,action,contact_self,false,4100
pinching,action,gesture,false,4091
smell,action,gesture,false,4089
holding_handheld_game_console,action,contact_self,false,4086
holding_sack,action,contact_self,false,4078
reverse_upright_straddle,action,pose,true,4077
submerged,action,pose,false,4062
holding_syringe,action,contact_self,false,4054
holding_lantern,action,contact_self,false,4053
on_lap,action,contact_others,false,4048
clitoral_stimulation,action,contact_self,true,4041
hands_on_own_head,action,gesture,false,4012
chained,action,other,false,4007
spanked,action,contact_others,true,4000
cooperative_fellatio,action,contact_others,true,3998
covering_own_eyes,action,gesture,false,3997
duel,action,other,false,3991
head_back,action,gesture,false,3969
plantar_flexion,action,pose,false,3933
rubbing_eyes,action,gesture,false,3929
attack,action,other,false,3919
arch,action,pose,false,3915
mating_press,action,contact_others,true,3887
grabbing,action,contact_others,false,3885
hand_on_own_leg,action,gesture,false,3884
giving,action,other,false,3878
hand_on_another's_ass,action,contact_others,true,3877
holding_popsicle,action,contact_self,false,3877
sitting_on_face,action,contact_others,true,3838
shirt_tug,action,gesture,false,3831
shoe_dangle,action,pose,false,3814
fetal_position,action,pose,false,3806
thigh_sex,action,contact_others,true,3778
licking_finger,action,other,false,3754
two-handed,action,gesture,false,3734
peeking,action,other,false,3705
hands_in_opposite_sleeves,action,pose,false,3699
suspension,action,contact_others,false,3680
kabedon,action,contact_others,false,3659
holding_game_controller,action,contact_self,false,3647
impregnation,action,contact_others,true,3604
holding_panties,action,contact_self,true,3603
bound_ankles,action,other,true,3599
finger_to_own_chin,action,gesture,false,3576
holding_pencil,action,contact_self,false,3573
