name,category,group,explicit,count
pancake_stack,object,food,false,1663
yarn,object,household,false,1659
stone,object,natural,false,1659
inkwell,object,household,false,1656
haniwa_(statue),object,decor,false,1653
wooden_chair,object,household,false,1653
pennant,object,decor,false,1652
side_drill,object,tools,false,1652
ruler,object,tools,false,1648
eye_of_horus,object,decor,false,1643
cocktail,object,food,false,1641
dandelion,object,natural,false,1641
watermelon_bar,object,food,false,1640
radio,object,tools,false,1639
spray_can,object,tools,false,1634
potato,object,food,false,1634
screwdriver,object,tools,false,1629
energy_drink,object,food,false,1627
heart-shaped_lock,object,decor,false,1623
honey,object,food,false,1622
hourglass,object,household,false,1622
coin_on_string,object,other,false,1620
orange_rose,object,natural,false,1620
watermelon_slice,object,food,false,1618
easel,object,household,false,1616
purple_rope,object,tools,false,1615
dumpling,object,food,false,1610
gem_(symbol),object,decor,false,1605
messenger_bag,object,household,false,1605
floating_weapon,object,tools,false,1604
telescope,object,tools,false,1596
wall_clock,object,household,false,1592
snowball,object,other,false,1592
playstation_portable,object,tools,false,1589
zabuton,object,household,false,1588
gift_bag,object,household,false,1588
grimoire,object,other,false,1581
crayon,object,tools,false,1574
family_crest,object,decor,false,1569
grocery_bag,object,household,false,1566
pickaxe,object,tools,false,1566
spell_card,object,other,false,1563
antique_firearm,object,tools,false,1561
barbed_wire,object,tools,false,1558
electric_plug,object,tools,false,1556
crumbs,object,food,false,1552
corn,object,food,false,1552
blade,object,tools,false,1541
screw,object,tools,false,1537
snack,object,food,false,1536
pet_bowl,object,household,false,1533
holed_coin,object,other,false,1529
tennis_ball,object,other,false,1527
amulet,object,decor,false,1520
shoulder_cannon,object,tools,false,1519
sand_sculpture,object,other,false,1515
seaweed,object,food,false,1512
wheat,object,natural,false,1512
racecar,object,tools,false,1512
pencil_case,object,household,false,1510
diamond_(gemstone),object,decor,false,1510
acoustic_guitar,object,tools,false,1505
gaming_chair,object,household,false,1504
hanging_plant,object,natural,false,1502
fuuin_no_tsue,object,tools,false,1502
smoking_barrel,object,tools,false,1501
glass_bottle,object,household,false,1499
ink_tank_(splatoon),object,tools,false,1498
toilet_paper,object,household,false,1496
butter,object,food,false,1494
warning_sign,object,tools,false,1484
condom_box,object,other,True,1481
pinwheel,object,tools,false,1481
doily,object,decor,false,1479
lyre,object,tools,false,1474
broken_weapon,object,tools,false,1471
light_machine_gun,object,tools,false,1471
chalice,object,household,false,1469
red_petals,object,natural,false,1468
paper_stack,object,household,false,1467
bullet_hole,object,other,false,1464
wakizashi,object,tools,false,1461
saddle,object,tools,false,1453
shinai,object,tools,false,1453
spaghetti,object,food,false,1451
m1911,object,tools,false,1450
cleaver,object,tools,false,1447
human_scabbard,object,tools,True,1446
thermometer,object,tools,false,1445
shrimp_tempura,object,food,false,1444
recorder,object,tools,false,1444
lightsaber,object,tools,false,1441
bag_of_chips,object,food,false,1438
glaive_(polearm),object,tools,false,1434
bayonet,object,tools,false,1433
kiwi_(fruit),object,food,false,1432
ar-15,object,tools,false,1428
yarn_ball,object,household,false,1428
papers,object,household,false,1428
beans,object,food,false,1427
cartoon_bone,object,other,false,1427
medallion,object,decor,false,1424
flaming_sword,object,tools,false,1423
rocket,object,tools,false,1415
crystal_ball,object,other,false,1415
brick,object,other,false,1412
bo_staff,object,tools,false,1411
aquarium,object,household,false,1410
police_badge,object,decor,false,1409
electrical_outlet,object,household,false,1404
checkered_flag,object,tools,false,1389
hair_dryer,object,tools,false,1388
tools,object,tools,false,1382
art_brush,object,tools,false,1381
bulletin_board,object,tools,false,1369
hand_mirror,object,household,false,1367
amplifier,object,tools,false,1366
vaulting_horse,object,other,false,1365
grill,object,tools,false,1364
ear_protection,object,tools,false,1364
tongs,object,tools,false,1362
wallet,object,household,false,1362
rook_(chess),object,decor,false,1361
lute_(instrument),object,tools,false,1361
melon,object,food,false,1360
boxcutter,object,tools,false,1350
bus,object,tools,false,1349
bean_bag_chair,object,household,false,1345
acorn,object,natural,false,1345
lighthouse,object,other,false,1341
drum_(container),object,household,false,1340
infinity_symbol,object,decor,false,1335
gold_coin,object,other,false,1334
ice_cream_float,object,food,false,1331
propeller_fighter,object,tools,false,1331
crane_game,object,other,false,1330
aqua_gemstone,object,decor,false,1328
bishop_(chess),object,decor,false,1327
spreader_bar,object,tools,false,1327
conductor_baton,object,tools,false,1322
peony_(flower),object,natural,false,1318
tantou,object,tools,false,1318
coconut,object,food,false,1318
goat,object,natural,false,1314
ladybug,object,natural,false,1311
purple_butterfly,object,natural,false,1310
blood_bag,object,other,True,1307
pump_action,object,tools,false,1303
hammock,object,household,false,1300
grey_flower,object,natural,false,1296
green_tea,object,food,false,1294
saber_(weapon),object,tools,false,1291
swiss_roll,object,food,false,1288
cat_bag,object,household,false,1287
sticky_note,object,household,false,1287
nata_(tool),object,tools,false,1286
clownfish,object,natural,false,1282
blue_umbrella,object,tools,false,1277
pink_umbrella,object,tools,false,1276
ground_vehicle,object,tools,false,1275
nib_pen_(object),object,tools,false,1274
grenade_launcher,object,tools,false,1273
syrup,object,food,false,1271
thermos,object,household,false,1271
sparrow,object,natural,false,1270
wood,object,natural,false,1267
paper_crane,object,other,false,1267
sugar_cube,object,food,false,1265
missile_pod,object,tools,false,1264
duel_disk,object,other,false,1264
steak,object,food,false,1264
maneki-neko,object,decor,false,1263
foam,object,other,false,1261
perfume_bottle,object,household,false,1261
lizard,object,natural,false,1261
onion,object,food,false,1257
chocolate_cake,object,food,false,1256
glass_shards,object,other,false,1251
hoop,object,tools,false,1251
wrapped_candy,object,food,false,1250
glock,object,tools,false,1250
tape_measure,object,tools,false,1248
crocodilian,object,natural,false,1248
chocobo,object,natural,false,1247
license_plate,object,other,false,1246
hole,object,other,false,1245
bagged_fish,object,food,false,1243
portal_(object),object,other,false,1241
nintendo_ds,object,tools,false,1238
ace_of_spades,object,decor,false,1238
heart_(organ),object,natural,false,1235
ipod,object,tools,false,1231
crowbar,object,tools,false,1231
parrot,object,natural,false,1221
energy_cannon,object,tools,false,1214
radish,object,food,false,1213
angora_rabbit,object,natural,false,1211
floating_card,object,other,false,1207
nissin_cup_noodle,object,food,false,1207
windmill,object,other,false,1204
harp,object,tools,false,1203
yellow_gemstone,object,decor,false,1202
mannequin,object,other,false,1201
turret,object,tools,false,1195
plastic_bottle,object,household,false,1194
pizza_box,object,household,false,1193
salad,object,food,false,1193
sand_castle,object,other,false,1193
red_wine,object,food,false,1191
penlight_(glowstick),object,tools,false,1191
game_boy,object,tools,false,1190
pineapple,object,food,false,1189
marshmallow,object,food,false,1182
airship,object,tools,false,1176
melon_bread,object,food,false,1169
tonfa,object,tools,false,1167
whiskey,object,food,false,1166
net,object,tools,false,1165
anemone_(flower),object,natural,false,1165
jeweled_branch_of_hourai,object,decor,false,1163
double_dildo,object,other,True,1163
bee,object,natural,false,1160
beetle,object,natural,false,1159
wet_towel,object,household,false,1157
crane_(animal),object,natural,false,1156
searchlight,object,tools,false,1155
fried_chicken,object,food,false,1154
skirt_basket,object,household,false,1154
antique_phone,object,household,false,1152
baby_bottle,object,household,false,1151
floating_book,object,other,false,1150
caliburn_(fate),object,tools,false,1146
ticket,object,other,false,1146
wallpaper_(object),object,household,false,1143
ultra_ball,object,other,false,1142
sprinkles,object,food,false,1141
duckling,object,natural,false,1139
mast,object,tools,false,1134
golf_club,object,tools,false,1132
ivy,object,natural,false,1131
beretta_92,object,tools,false,1130
falchion_(fire_emblem),object,tools,false,1127
gunblade,object,tools,false,1126
jetpack,object,tools,false,1125
shotgun_shell,object,tools,false,1124
cellphone_charm,object,decor,false,1119
canopy_bed,object,household,false,1119
h&k_ump,object,tools,false,1118
guard_rail,object,other,false,1116
whiteboard,object,household,false,1112
cigarette_pack,object,other,false,1112
hanging_light,object,household,false,1111
ferret,object,natural,false,1108
mat,object,household,false,1107
inflatable_raft,object,other,false,1105
nail_bat,object,tools,false,1103
knife_sheath,object,tools,false,1100
chrysanthemum,object,natural,false,1098
fern,object,natural,false,1097
seal_(animal),object,natural,false,1095
anglerfish,object,natural,false,1093
sickle,object,tools,false,1091
clothesline,object,household,false,1090
panzer_iv,object,tools,false,1090
otter,object,natural,false,1090
dilation_tape,object,tools,True,1088
elephant,object,natural,false,1088
first_aid_kit,object,tools,false,1083
soap_bottle,object,household,false,1083
bicycle_basket,object,tools,false,1083
bokken,object,tools,false,1079
makeup_brush,object,tools,false,1079
exercise_ball,object,tools,false,1079
leaf_umbrella,object,tools,false,1079
tamagoyaki,object,food,false,1072
bath_stool,object,household,false,1071
stopwatch,object,tools,false,1071
horseshoe,object,tools,false,1071
cola,object,food,false,1069
trophy,object,decor,false,1069
p90,object,tools,false,1068
folder,object,household,false,1068
ball_and_chain_restraint,object,tools,True,1065
cauldron,object,household,false,1063
kagami_mochi,object,food,false,1063
dragonfly,object,natural,false,1063
beer_bottle,object,household,false,1062
croissant,object,food,false,1062
record,object,tools,false,1062
cart,object,tools,false,1060
menu_board,object,household,false,1059
stuffed_penguin,object,household,false,1055
roasted_sweet_potato,object,food,false,1055
sauce,object,food,false,1053
huge_dildo,object,other,True,1046
fishing_line,object,tools,false,1043
ashtray,object,household,false,1042
lime_(fruit),object,food,false,1041
shopping_cart,object,household,false,1041
joy-con,object,tools,false,1041
cobblestone,object,other,false,1040
pastry_bag,object,tools,false,1037
tea_set,object,household,false,1036
weapon_case,object,tools,false,1036
broccoli,object,food,false,1036
van,object,tools,false,1035
broken_mirror,object,household,false,1034
wheelbarrow,object,tools,false,1028
hedgehog,object,natural,false,1027
food_wrapper,object,other,false,1026
soft_serve,object,food,false,1022
unused_tire,object,tools,false,1020
volleyball_net,object,tools,false,1017
stuffed_dog,object,household,false,1016
cabbage,object,food,false,1013
carousel,object,other,false,1008
billboard,object,other,false,1001
kamaboko,object,food,false,1001
booth_seating,object,household,false,1000
brain,object,natural,false,997
jam,object,food,false,997
crazy_straw,object,household,false,996
laundry_basket,object,household,false,990
cerise_bouquet,object,natural,false,990
round_table,object,household,false,989
ketchup_bottle,object,household,false,989
glitter,object,decor,false,989
hishaku,object,household,false,988
model_kit,object,household,false,987
carapace,object,natural,false,984
full-length_mirror,object,household,false,976
joystick,object,tools,false,971
glowing_flower,object,natural,false,971
baseball_(object),object,tools,false,967
fish_bone,object,natural,false,966
firelock,object,tools,false,962
ball_and_chain_(weapon),object,tools,false,961
trash,object,other,false,959
chessboard,object,decor,false,956
toggles,object,tools,false,956
shield_on_back,object,tools,false,954
scouter,object,tools,false,952
hook,object,tools,false,952
vacuum_cleaner,object,household,false,949
raspberry,object,food,false,949
stiletto_(weapon),object,tools,false,949
walther,object,tools,false,948
star_wand,object,tools,false,948
electric_bass_guitar,object,tools,false,948
combat_knife,object,tools,false,947
war_hammer,object,tools,false,945
carton,object,household,false,945
baton_(weapon),object,tools,false,944
canned_coffee,object,food,false,943
cash_register,object,tools,false,943
eel,object,natural,false,942
cracked_glass,object,other,false,937
smartphone_case,object,tools,false,935
locomotive,object,tools,false,931
cello,object,tools,false,931
brown_flower,object,natural,false,930
cloth,object,household,false,929
police_car,object,tools,false,928
chili_pepper,object,food,false,928
clothes_pin,object,household,false,927
microwave,object,household,false,927
floating_rock,object,other,false,927
red_star,object,decor,false,926
masu,object,household,false,925
cupboard,object,household,false,919
wafer_stick,object,food,false,918
polaroid_photo,object,household,false,918
bacon,object,food,false,916
super_soaker,object,tools,false,915
piano_keys,object,tools,false,912
shared_earphones,object,tools,false,912
tart_(food),object,food,false,911
compass,object,tools,false,910
coffee_pot,object,household,false,909
tambourine,object,tools,false,908
nintendo_3ds,object,tools,false,907
z-ring,object,decor,false,904
coconut_tree,object,natural,false,903
broken_sword,object,tools,false,902
arcade_cabinet,object,other,false,902
holographic_monitor,object,tools,false,902
poppy_(flower),object,natural,false,900
black_bird,object,natural,false,898
stuffed_panda,object,household,false,896
bolt_(hardware),object,tools,false,895
urinal,object,household,false,893
oar,object,tools,false,893
tripod,object,tools,false,893
fried_rice,object,food,false,892
cork,object,household,false,892
green_rose,object,natural,false,891
keyblade,object,tools,false,891
battleship,object,tools,false,891
mg42,object,tools,false,889
pendant_watch,object,decor,false,884
bamboo_shoot,object,food,false,882
qingxin_flower,object,natural,false,881
paint_can,object,tools,false,878
tooth,object,natural,false,878
closet,object,household,false,878
pregnancy_test,object,tools,false,877
water_lily_flower,object,natural,false,877
canteen,object,household,false,875
flamethrower,object,tools,false,874
rotary_phone,object,household,false,874
paralyzer,object,tools,false,872
m16,object,tools,false,871
pitcher_(container),object,household,false,870
fish_tank,object,household,false,870
ray_gun,object,tools,false,869
scalpel,object,tools,false,868
night_vision_device,object,tools,false,866
optical_sight,object,tools,false,866
lane_line,object,other,false,866
sewing_needle,object,tools,false,865
bridle,object,tools,false,864
flower_on_liquid,object,natural,false,862
shamoji,object,tools,false,862
beach_mat,object,household,false,862
blue_bird,object,natural,false,862
digital_clock,object,household,false,862
bipod,object,tools,false,861
fluorescent_lamp,object,household,false,859
food_packaging,object,household,false,857
fender_stratocaster,object,tools,false,854
wakamezake,object,food,false,854
aqua_flower,object,natural,false,853
groceries,object,food,false,849
sky_lantern,object,other,false,849
miracle_mallet,object,other,false,849
pet_food,object,food,false,848
weights,object,tools,false,847
grimoire_of_alice,object,other,false,847
lance_of_longinus_(evangelion),object,tools,false,846
oven,object,household,false,845
kickboard,object,tools,false,845
golden_apple,object,food,false,844
bishamonten's_spear,object,tools,false,843
audio_jack,object,tools,false,841
erlenmeyer_flask,object,tools,false,840
christmas_wreath,object,decor,false,839
shampoo_bottle,object,household,false,839
clarent_(fate),object,tools,false,838
brass_knuckles,object,tools,false,837
musket,object,tools,false,836
heart-shaped_gem,object,decor,false,834
coin_purse,object,household,false,832
cartridge,object,tools,false,832
chakram,object,tools,false,828
centipede,object,natural,false,825
bonsai,object,natural,false,824
kadomatsu,object,decor,false,824
wind_turbine,object,tools,false,824
multicolored_flower,object,natural,false,823
whip_sword,object,tools,false,821
fleur-de-lis,object,decor,false,820
diploma_tube,object,other,false,819
muffin,object,food,false,819
gun_on_back,object,tools,false,817
candelabra,object,household,false,816
sabaton,object,tools,false,816
price_tag,object,household,false,816
popsicle_stick,object,other,false,814
jump_rope,object,tools,false,811
peony_print,object,other,false,809
manta_ray,object,natural,false,808
red_butterfly,object,natural,false,807
cockroach,object,natural,false,807
worm,object,natural,false,807
narutomaki,object,food,false,807
luggage,object,household,false,805
minigun,object,tools,false,803
yumi_(bow),object,tools,false,803
ak-47,object,tools,false,802
purple_bag,object,household,false,802
print_mug,object,household,false,802
banana_peel,object,food,false,801
orange_gemstone,object,decor,false,799
balance_scale,object,tools,false,794
cleaning_rag,object,household,false,793
comet,object,other,false,793
snow_globe,object,decor,false,792
sixteenth_note,object,tools,false,792
vertical_foregrip,object,tools,false,792
selfie_stick,object,tools,false,792
duct_tape,object,tools,false,791
wax_seal,object,decor,false,791
pink_butterfly,object,natural,false,790
temari_ball,object,household,false,790
poker_table,object,other,false,789
weapon_bag,object,tools,false,788
blue_innertube,object,other,false,788
throat_microphone,object,tools,false,785
desert_eagle,object,tools,false,785
yakisoba,object,food,false,784
biwa_lute,object,tools,false,784
aegis_sword_(xenoblade),object,tools,false,780
plumeria,object,natural,false,779
lead_pipe,object,tools,false,779
single_mechanical_hand,object,other,false,778
udon,object,food,false,776
anti-aircraft_gun,object,tools,false,774
mauser_98,object,tools,false,771
energy_blade,object,tools,false,771
lime_slice,object,food,false,770
awning,object,other,false,770
flat_screen_tv,object,household,false,769
saury,object,food,false,769
tofu,object,food,false,767
dragon_ball_(object),object,other,false,766
jug_(bottle),object,household,false,766
poke_ball_(legends),object,tools,false,766
cardiogram,object,other,false,764
flying_button,object,other,false,764
large_syringe,object,tools,false,763
senbei,object,food,false,763
claw_foot_bathtub,object,household,false,761
blowhole,object,natural,false,758
pickup_truck,object,tools,false,758
load_bearing_equipment,object,tools,false,757
black_pouch,object,household,false,756
beaker,object,tools,false,756
fly,object,natural,false,756
camera_around_neck,object,tools,false,756
soy_sauce,object,food,false,754
flintlock,object,tools,false,753
convertible,object,tools,false,751
strawberry_slice,object,food,false,750
mosin-nagant,object,tools,false,746
spray_bottle,object,tools,false,746
drum_magazine,object,tools,false,745
pocari_sweat,object,food,false,745
rosary,object,decor,false,745
doorknob,object,household,false,743
maracas,object,tools,false,741
floating_skull,object,other,false,740
orange_juice,object,food,false,739
toothpick,object,household,false,736
persimmon,object,food,false,736
wooden_horse,object,other,false,736
hanging_scroll,object,decor,false,735
package,object,household,false,735
map_(object),object,tools,false,733
daikon,object,food,false,733
crescent_rose,object,tools,false,732
school_of_fish,object,natural,false,728
chicken_leg,object,food,false,727
multiple_unit_train,object,tools,false,727
crutch,object,tools,false,726
dirigible,object,tools,false,726
strawberry_cake,object,food,false,725
bookbag,object,household,false,725
windsock,object,tools,false,725
glass_table,object,household,false,724
mousetrap,object,tools,false,724
signpost,object,tools,false,724
magnet,object,tools,false,724
rattle,object,tools,false,723
spray_paint,object,tools,false,723
chocolate_syrup,object,food,false,722
joker_(playing_card),object,other,false,721
nail_polish_bottle,object,household,false,719
white_flag,object,tools,false,718
kiwi_slice,object,food,false,716
bat_ornament,object,decor,false,716
sleigh,object,other,false,715
chocolate_banana,object,food,false,715
horn_flower,object,natural,false,714
lotus_leaf,object,natural,false,714
grenade_pin,object,tools,false,713
fishbowl,object,household,false,712
seed,object,natural,false,711
stamp_mark,object,tools,false,711
pillory,object,tools,false,710
bellflower,object,natural,false,708
bars,object,other,false,707
drain_(object),object,household,false,707
flagpole,object,tools,false,706
shogi,object,household,false,705
pin,object,tools,false,704
coffee_table,object,household,false,704
inflatable_whale,object,other,false,703
tomato_slice,object,food,false,703
barbell,object,tools,false,701
circular_saw,object,tools,false,701
boulder,object,natural,false,701
wok,object,household,false,700
glass_door,object,household,false,700
cherry_tomato,object,food,false,700
vodka,object,food,false,699
fruit_cup,object,food,false,699
depth_charge,object,tools,false,697
rubik's_cube,object,other,false,697
container,object,household,false,697
glass_slipper,object,other,false,696
tarot_card,object,other,false,696
champagne_bottle,object,food,false,695
yellow_umbrella,object,tools,false,694
dusk_ball,object,other,false,694
heart-shaped_ornament,object,decor,false,693
wall_lamp,object,household,false,691
dualshock,object,tools,false,690
cosmos_(flower),object,natural,false,690
eggshell,object,natural,false,690
pear,object,food,false,689
super_mushroom,object,other,false,688
stuffed_frog,object,household,false,687
ornament,object,decor,false,687
poison,object,tools,false,685
table_tennis_paddle,object,tools,false,684
nightstand,object,household,false,682
stuffed_bird,object,household,false,679
waffle,object,food,false,678
cattail,object,natural,false,677
character-themed_food,object,food,false,674
digital_thermometer,object,household,false,674
mailbox_(incoming_mail),object,household,false,672
puppet_rings,object,other,false,672
trowel,object,tools,false,671
stuffed_unicorn,object,household,false,669
twig,object,natural,false,668
stuffed_sheep,object,household,false,668
cat's_cradle,object,other,false,668
energy_weapon,object,tools,false,667
chisel,object,tools,false,666
stop_sign,object,tools,false,664
russian_flag,object,tools,false,663
submarine,object,other,false,662
instrument_on_back,object,other,false,660
usb,object,tools,false,660
hedge,object,natural,false,659
wooden_box,object,household,false,658
lampshade,object,household,false,657
ruyi_jingu_bang,object,other,false,656
chocolate_chip_cookie,object,food,false,656
furoshiki,object,other,false,655
beam_cannon,object,tools,false,654
cheese_trail,object,food,false,654
slug,object,natural,false,654
polearm_behind_back,object,other,false,654
greek_cross,object,decor,false,654
mint,object,natural,false,654
sprout,object,natural,false,653
shared_blanket,object,household,false,653
bident,object,tools,false,653
glory_hole,object,other,True,653
flower_focus,object,natural,false,652
traffic_baton,object,tools,false,652
pink_tulip,object,natural,false,649
incense,object,tools,false,648
cream_puff,object,food,false,648
toothpaste,object,household,false,648
icicle,object,natural,false,647
satellite_dish,object,other,false,647
heart_straw,object,decor,false,647
barcode_scanner,object,tools,false,647
laser_sight,object,tools,false,646
sword_of_st._catherine_(fate),object,tools,false,644
egg_yolk,object,food,false,644
poi,object,tools,false,643
beretta_1301,object,tools,false,643
ginkgo_tree,object,natural,false,643
oxygen_mask,object,tools,false,640
cute_weapon,object,tools,false,639
stapler,object,household,false,638
jiaozi,object,food,false,638
nemophila_(flower),object,natural,false,637
hanafuda,object,household,false,637
piano_bench,object,household,false,636
carnation,object,natural,false,636
keyring,object,household,false,636
cum_in_cup,object,food,True,635
water_yoyo,object,other,false,633
hylian_shield,object,tools,false,632
public_vibrator,object,other,True,632
turkey_(food),object,food,false,630
wooden_bench,object,household,false,629
iris_(flower),object,natural,false,629
tuna,object,food,false,628
garland_(decoration),object,decor,false,627
cymbals,object,tools,false,627
spork,object,household,false,627
mousepad_(object),object,household,false,627
conch,object,natural,false,627
aburaage,object,food,false,625
animal-themed_food,object,food,false,625
mistletoe,object,natural,false,625
puzzle_piece,object,other,false,624
pen_in_pocket,object,household,false,624
z_saber,object,tools,false,624
shopping_basket,object,household,false,623
hay,object,natural,false,622
cocktail_shaker,object,household,false,622
cue_stick,object,tools,false,622
floating_sword,object,tools,false,621
toolbox,object,tools,false,621
kriss_vector,object,tools,false,620
jet,object,other,false,620
condom_left_inside,object,other,True,618
diagram,object,other,false,616
swing_set,object,other,false,614
bell_pepper,object,food,false,613
crosshair,object,other,false,613
poop,object,other,True,613
minimap,object,other,false,613
cd_case,object,household,false,612
kite,object,other,false,610
ballistic_shield,object,tools,false,610
ring-con,object,other,false,609
basketball_hoop,object,other,false,609
steam_locomotive,object,other,false,607
heater,object,household,false,607
iv_stand,object,tools,false,606
spurs,object,tools,false,606
double_scoop,object,food,false,606
alcohol_carton,object,household,false,605
artillery,object,tools,false,605
boxing_ring,object,other,false,605
multiple_monitors,object,tools,false,605
plus_sign,object,decor,false,605
spiked_ball_and_chain,object,tools,false,605
metal_baseball_bat,object,tools,false,603
grease_(mechanical),object,other,false,603
crumpled_paper,object,other,false,602
snowboard,object,tools,false,601
planted_umbrella,object,tools,false,600
shish_kebab,object,food,false,600
wireless_earphones,object,household,false,600
canopy_(aircraft),object,other,false,599
ikayaki,object,food,false,599
seaplane,object,other,false,598
eotech,object,tools,false,598
stick_poster,object,other,false,598
sleeping_bag,object,household,false,597
nori_(seaweed),object,food,false,595
pitchfork,object,tools,false,593
board_eraser,object,household,false,592
pansy,object,natural,false,591
flower_basket,object,decor,false,591
nameless_dagger_(fate),object,tools,false,590
razor,object,household,false,589
starfighter,object,other,false,589
wool,object,other,false,588
oil_lamp,object,tools,false,588
squat_toilet,object,household,false,588
tenga,object,other,True,588
sail,object,other,false,588
wooden_spoon,object,household,false,587
staff_of_selection_(fate),object,tools,false,587
paperclip,object,household,false,586
metal,object,other,false,586
lavender_(flower),object,natural,false,585
melon_soda,object,food,false,585
bed_frame,object,household,false,585
aircraft_carrier,object,other,false,584
pixel_heart,object,decor,false,583
phone_booth,object,other,false,582
heart_wand,object,decor,false,582
arm_shield,object,tools,false,582
pinecone,object,natural,false,581
liquor,object,food,false,581
meteor,object,natural,false,580
saxophone,object,tools,false,580
boombox,object,household,false,579
target,object,tools,false,578
pastry_box,object,food,false,578
butterflyfish,object,natural,false,577
energy_barrier,object,other,false,577
millennium_puzzle,object,other,false,576
ice_cream_cup,object,food,false,575
saturn_(planet),object,natural,false,575
dragonslayer_(sword),object,tools,false,574
kantele,object,tools,false,571
knot,object,other,false,571
boomerang,object,tools,false,569
oran_berry,object,food,false,569
nunchaku,object,tools,false,568
medicine,object,food,false,567
tank_turret,object,tools,false,566
body_pillow,object,household,false,566
clam,object,natural,false,565
poketch,object,tools,false,564
orchid,object,natural,false,564
gelatin,object,food,false,563
radar,object,tools,false,562
taiko_drum,object,tools,false,561
tako-san_wiener,object,food,false,560
heavy_machine_gun,object,tools,false,559
rpg_(weapon),object,tools,false,559
tote_bag,object,household,false,558
coffee_maker,object,household,false,558
star_balloon,object,other,false,558
lobster,object,food,false,557
fire_extinguisher,object,tools,false,556
apple_slice,object,food,false,556
fishing_hook,object,tools,false,554
choshanland_plushy_(arknights),object,other,false,554
stuffed_whale,object,household,false,553
naked_chocolate,object,food,false,552
funnels_(gundam),object,other,false,552
fish_skeleton,object,natural,false,552
lunchbox,object,household,false,551
getabako,object,household,false,550
single_drill,object,other,false,550
arm_pillow,object,household,false,550
clow_card,object,other,false,550
nigirizushi,object,food,false,550
battery,object,household,false,549
tank_shell,object,tools,false,549
milkshake,object,food,false,548
pliers,object,tools,false,546
gunpla,object,household,false,545
shot_glass,object,household,false,544
hot_air_balloon,object,other,false,542
treasure,object,other,false,542
tanghulu,object,food,false,542
rose_bush,object,natural,false,540
salt_shaker,object,household,false,539
planetary_ring,object,natural,false,539
rubber_band,object,household,false,539
biplane,object,other,false,538
empty_picture_frame,object,household,false,538
engine,object,tools,false,538
ocarina,object,tools,false,538
oden,object,food,false,538
traffic_mirror,object,tools,false,537
rice_cooker,object,household,false,536
handrail,object,tools,false,536
boom_barrier,object,tools,false,535
mayonnaise,object,food,false,535
string_of_light_bulbs,object,decor,false,535
water_slide,object,other,false,534
angelfish,object,natural,false,534
kindergarten_bag,object,household,false,534
postbox_(outgoing_mail),object,household,false,534
disco_ball,object,other,false,533
hamburger_steak,object,food,false,532
puzzle,object,other,false,530
marionette,object,other,false,529
m16a1,object,tools,false,529
turntable,object,tools,false,528
ammunition_box,object,tools,false,527
billiard_ball,object,tools,false,526
foregrip,object,tools,false,525
ice_crystal,object,natural,false,525
cassette_player,object,household,false,523
fender_jazz_bass,object,tools,false,523
grate,object,household,false,523
dynamite,object,tools,false,522
poker,object,other,false,522
mortar_(bowl),object,household,false,522
staff_of_homa_(genshin_impact),object,tools,false,522
canister,object,household,false,521
chocolate_cornet,object,food,false,521
pomegranate,object,food,false,520
starting_block,object,tools,false,519
stuffed_fish,object,household,false,519
shaped_lollipop,object,food,false,518
caterpillar,object,natural,false,517
green_butterfly,object,natural,false,516
sledgehammer,object,tools,false,516
hotpot,object,food,false,515
zouni_soup,object,food,false,514
cheesecake,object,food,false,514
sailboat,object,other,false,514
door_handle,object,household,false,514
shamisen,object,tools,false,513
daffodil,object,natural,false,513
sheikah_slate,object,other,false,513
wooden_lantern,object,household,false,513
ipad,object,tools,false,513
euphonium,object,tools,false,512
white_rope,object,tools,false,512
crustacean,object,natural,false,512
red_tulip,object,natural,false,511
red_car,object,other,false,509
jade_(gemstone),object,decor,false,509
paint_tube,object,tools,false,508
knitting_needle,object,household,false,508
hot_chocolate,object,food,false,507
horn_(instrument),object,tools,false,507
railgun,object,tools,false,507
ring_box,object,household,false,506
omamori,object,decor,false,506
folding_screen,object,household,false,506
dead_animal,object,natural,false,505
coffee_beans,object,food,false,505
okamoto_condoms,object,other,True,505
cupping_glass,object,household,false,504
hane_(hanetsuki),object,tools,false,503
parachute,object,tools,false,500
stuffed_lion,object,household,false,500
wooden_door,object,household,false,498
sakura_mochi,object,food,false,498
pebble,object,natural,false,498
condenser_unit,object,household,false,498
basin,object,household,false,498
relay_baton,object,tools,false,497
lunatic_gun,object,tools,false,497
shampoo,object,household,false,497
dragon_claw,object,other,false,497
sig_556,object,tools,false,496
machete,object,tools,false,495
canned_food,object,food,false,494
crystal_sword,object,tools,false,494
cutlass,object,tools,false,493
bazooka_(gundam),object,tools,false,493
compact_(cosmetics),object,household,false,492
forget-me-not_(flower),object,natural,false,490
sheriff_badge,object,decor,false,490
concealed_weapon,object,tools,false,489
marble_(toy),object,other,false,488
green_umbrella,object,tools,false,487
oversized_flower,object,natural,false,487
animal_skeleton,object,other,false,487
sword_of_the_creator,object,tools,false,486
backpack_basket,object,household,false,486
miso_soup,object,food,false,485
escalator,object,other,false,485
locket,object,household,false,485
breast_mousepad,object,household,True,485
paint_roller,object,tools,false,485
utensil,object,household,false,485
water_balloon,object,other,false,485
dew_drop,object,natural,false,484
fender_telecaster,object,tools,false,483
camera_phone,object,tools,false,483
air_mattress,object,household,false,483
